Time,Link,Beam Index RX,Beam Index TX,MCS RX,MCS TX,Mbps TX,Packet Error(%),RCPI (dBm),MCS mode,Sent (Mbps),Received (Mbps),Restransmits,RTT (Mean),RTT (Max),RTT (Min),Scenario
7/1/2021 8:13,P/A/2/2,7,11,9,9,426.65,0.66,-65.17,auto,499.93,499.83,184,3.48,10.33,0.45,Normal
7/1/2021 8:13,A/P/2/2,13,16,9,9,4.3,4.87,-65,auto,499.93,499.83,184,3.48,10.33,0.45,Normal
7/1/2021 8:13,P/A/2/2,9,12,9,9,784.7,0.36,-64.83,auto,499.93,499.83,184,3.48,10.33,0.45,Normal
7/1/2021 8:13,A/P/2/2,12,15,9,9,4.54,1.59,-65,auto,499.93,499.83,184,3.48,10.33,0.45,Normal
7/1/2021 8:13,P/A/2/2,8,12,9,9,788.96,0.87,-64.5,auto,499.93,499.83,184,3.48,10.33,0.45,Normal
7/1/2021 8:13,A/P/2/2,14,15,9,9,4.78,2.09,-64.5,auto,499.93,499.83,184,3.48,10.33,0.45,Normal
7/1/2021 8:13,P/A/2/2,9,12,9,9,802.62,0.69,-64,auto,499.93,499.83,184,3.48,10.33,0.45,Normal
7/1/2021 8:13,A/P/2/2,12,15,9,9,4.44,0.22,-65,auto,499.93,499.83,184,3.48,10.33,0.45,Normal
7/1/2021 8:13,A/P/2/2,14,15,9,9,4.36,2.29,-64,auto,499.93,499.83,184,3.48,10.33,0.45,Normal
7/1/2021 8:13,P/A/2/2,8,12,9,9,726.85,0.58,-65.25,auto,499.93,499.83,184,3.48,10.33,0.45,Normal
7/1/2021 8:13,P/A/2/2,7,12,9,9,474.7,0.51,-66.5,auto,499.93,499.83,184,3.48,10.33,0.45,Normal
7/1/2021 8:13,A/P/2/2,14,15,9,9,0.05,3.67,-64,auto,499.93,499.83,184,3.48,10.33,0.45,Normal
7/1/2021 8:13,P/A/2/2,7,12,9,9,265.17,0.49,-67,auto,499.93,494.65,7,3.48,10.33,0.45,Normal
7/1/2021 8:13,A/P/2/2,12,15,9,10,2.6,1.67,-65,auto,499.93,494.65,7,3.48,10.33,0.45,Normal
7/1/2021 8:13,P/A/2/2,8,12,9,9,782.18,0.82,-66.5,auto,499.93,494.65,7,3.48,10.33,0.45,Normal
7/1/2021 8:13,A/P/2/2,13,15,9,9,3.91,2.76,-65,auto,499.93,494.65,7,3.48,10.33,0.45,Normal
7/1/2021 8:13,P/A/2/2,7,12,9,9,804.6,1.04,-66.5,auto,499.93,494.65,7,3.48,10.33,0.45,Normal
7/1/2021 8:13,A/P/2/2,13,15,9,9,4.75,2.57,-65,auto,499.93,494.65,7,3.48,10.33,0.45,Normal
7/1/2021 8:13,P/A/2/2,9,12,9,9,782.73,0.61,-64.5,auto,499.93,494.65,7,3.48,10.33,0.45,Normal
7/1/2021 8:13,A/P/2/2,13,15,9,9,5.25,1.69,-65.5,auto,499.93,494.65,7,3.48,10.33,0.45,Normal
7/1/2021 8:13,P/A/2/2,8,12,9,9,745.24,0.85,-65,auto,499.93,494.65,7,3.48,10.33,0.45,Normal
7/1/2021 8:13,A/P/2/2,15,16,9,9,4.85,0.88,-64,auto,499.93,494.65,7,3.48,10.33,0.45,Normal
7/1/2021 8:13,P/A/2/2,8,12,9,9,594.17,1.01,-65.5,auto,499.93,494.65,7,3.48,10.33,0.45,Normal
7/1/2021 8:13,A/P/2/2,14,16,9,9,1.54,0.46,-64,auto,499.93,494.65,7,3.48,10.33,0.45,Normal
7/1/2021 8:13,A/P/2/2,13,16,9,9,1.74,2.83,-65.5,auto,499.93,494.65,7,3.48,10.33,0.45,Normal
7/1/2021 8:13,P/A/2/2,8,12,9,9,284.84,0.9,-64.5,auto,499.93,494.65,7,3.48,10.33,0.45,Normal
7/1/2021 8:13,A/P/2/2,13,16,9,9,4.6,1.49,-65,auto,499.93,494.65,7,3.48,10.33,0.45,Normal
6/19/2021 9:22,P/A/2/2,9,12,8,3,316.85,1.63,-72,auto,257.04,255.49,755,4.01,17.44,0.42,Long-term blockage
6/19/2021 9:22,A/P/2/2,14,15,3,9,2.24,4.84,-78,auto,257.04,255.49,755,4.01,17.44,0.42,Long-term blockage
6/19/2021 9:22,P/A/2/2,8,12,9,3,187.33,0.07,-73,auto,250.52,248.16,859,4.01,17.44,0.42,Long-term blockage
6/19/2021 9:22,A/P/2/2,15,15,3,9,0.27,5.46,-77.5,auto,250.52,248.16,859,4.01,17.44,0.42,Long-term blockage
6/19/2021 9:22,P/A/2/2,8,12,8,3,57.81,1.12,-73,auto,250.52,248.16,859,4.01,17.44,0.42,Long-term blockage
6/19/2021 9:22,A/P/2/2,14,15,3,9,2.09,1.63,-78.5,auto,250.52,248.16,859,4.01,17.44,0.42,Long-term blockage
6/19/2021 9:22,P/A/2/2,9,12,9,3,364.46,2.1,-72,auto,250.52,248.16,859,4.01,17.44,0.42,Long-term blockage
6/19/2021 9:22,A/P/2/2,13,15,3,8,2.35,4.9,-79,auto,250.52,248.16,859,4.01,17.44,0.42,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,3,339.49,0.05,-72.5,auto,250.52,248.16,859,4.01,17.44,0.42,Long-term blockage
6/19/2021 9:23,P/A/2/2,9,12,9,3,344.25,0.13,-72,auto,250.52,248.16,859,4.01,17.44,0.42,Long-term blockage
6/19/2021 9:23,A/P/2/2,15,15,3,8,2.17,16.22,-79,auto,250.52,248.16,859,4.01,17.44,0.42,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,3,282.63,0.05,-73,auto,250.52,248.16,859,4.01,17.44,0.42,Long-term blockage
6/19/2021 9:23,A/P/2/2,14,15,3,9,2.53,4,-79,auto,250.52,248.16,859,4.01,17.44,0.42,Long-term blockage
6/19/2021 9:23,A/P/2/2,13,15,3,9,0.37,0.07,-78.5,auto,276.1,275.24,641,4.01,17.44,0.42,Long-term blockage
6/19/2021 9:23,P/A/2/2,9,12,9,2,301.49,2.01,-72.5,auto,276.1,275.24,641,4.01,17.44,0.42,Long-term blockage
6/19/2021 9:23,A/P/2/2,14,15,3,8,1.56,2.26,-79,auto,276.1,275.24,641,4.01,17.44,0.42,Long-term blockage
6/19/2021 9:23,P/A/2/2,9,12,9,3,57.23,2.72,-72,auto,276.1,275.24,641,4.01,17.44,0.42,Long-term blockage
6/19/2021 9:23,A/P/2/2,13,15,3,8,2.37,1.39,-79,auto,276.1,275.24,641,4.01,17.44,0.42,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,3,337.11,0.13,-72.5,auto,276.1,275.24,641,4.01,17.44,0.42,Long-term blockage
6/19/2021 9:23,A/P/2/2,13,15,3,9,2.72,8.43,-79,auto,276.1,275.24,641,12.77,53.98,0.35,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,8,3,395.03,2.25,-72,auto,276.1,275.24,641,12.77,53.98,0.35,Long-term blockage
6/19/2021 9:23,A/P/2/2,13,15,3,9,2.26,2.46,-79,auto,276.1,275.24,641,12.77,53.98,0.35,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,3,265.07,1.37,-73,auto,276.1,275.24,641,12.77,53.98,0.35,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,2,400.64,0.46,-73,auto,276.1,275.24,641,12.77,53.98,0.35,Long-term blockage
6/19/2021 9:23,A/P/2/2,14,15,3,9,2.37,1.55,-78.5,auto,276.1,275.24,641,12.77,53.98,0.35,Long-term blockage
6/19/2021 9:23,P/A/2/2,9,12,10,3,389.04,0.73,-72,auto,279.28,278.1,341,12.77,53.98,0.35,Long-term blockage
6/19/2021 9:23,A/P/2/2,14,15,3,9,0.97,0,-78,auto,279.28,278.1,341,12.77,53.98,0.35,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,3,377.43,1.03,-73,auto,279.28,278.1,341,12.77,53.98,0.35,Long-term blockage
6/19/2021 9:23,A/P/2/2,14,15,3,9,1.75,2.16,-78.5,auto,279.28,278.1,341,12.77,53.98,0.35,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,3,371.41,0.59,-73,auto,279.28,278.1,341,12.77,53.98,0.35,Long-term blockage
6/19/2021 9:23,A/P/2/2,14,15,3,9,2.34,3.54,-78.5,auto,279.28,278.1,341,12.77,53.98,0.35,Long-term blockage
6/19/2021 9:23,A/P/2/2,15,15,3,9,2.73,3.36,-78.5,auto,279.28,278.1,341,12.77,53.98,0.35,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,3,391.15,0.15,-73,auto,279.28,278.1,341,12.77,53.98,0.35,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,3,344.01,1.99,-73,auto,279.28,278.1,341,12.77,53.98,0.35,Long-term blockage
6/19/2021 9:23,A/P/2/2,15,15,3,9,2.57,1.77,-78.5,auto,279.28,278.1,341,12.77,53.98,0.35,Long-term blockage
6/19/2021 9:23,A/P/2/2,13,15,2,9,2.3,7.9,-79,auto,279.28,278.1,341,12.77,53.98,0.35,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,3,361.97,0.3,-73,auto,279.28,278.1,341,12.77,53.98,0.35,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,3,368.9,1.55,-73,auto,315,310.53,583,12.77,53.98,0.35,Long-term blockage
6/19/2021 9:23,A/P/2/2,14,15,3,9,1.03,4.04,-78,auto,315,310.53,583,12.77,53.98,0.35,Long-term blockage
6/19/2021 9:23,A/P/2/2,13,15,2,9,1.42,0.99,-79,auto,315,310.53,583,13.51,58.11,1.07,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,3,375.84,0.2,-73,auto,315,310.53,583,13.51,58.11,1.07,Long-term blockage
6/19/2021 9:23,P/A/2/2,9,12,9,3,350.79,1.15,-73,auto,315,310.53,583,13.51,58.11,1.07,Long-term blockage
6/19/2021 9:23,A/P/2/2,15,15,3,9,3.17,5.48,-78,auto,315,310.53,583,13.51,58.11,1.07,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,3,346.05,0,-73,auto,315,310.53,583,13.51,58.11,1.07,Long-term blockage
6/19/2021 9:23,A/P/2/2,14,15,3,8,1.99,4.02,-78.5,auto,315,310.53,583,13.51,58.11,1.07,Long-term blockage
6/19/2021 9:23,A/P/2/2,15,15,3,9,2.05,6.44,-78,auto,315,310.53,583,13.51,58.11,1.07,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,3,278.58,0.22,-73,auto,315,310.53,583,13.51,58.11,1.07,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,2,301.42,0.06,-73,auto,315,310.53,583,13.51,58.11,1.07,Long-term blockage
6/19/2021 9:23,A/P/2/2,13,15,3,9,2.45,0.05,-79,auto,315,310.53,583,13.51,58.11,1.07,Long-term blockage
6/19/2021 9:23,A/P/2/2,14,15,3,9,1.6,5.7,-78,auto,294.84,291.01,918,13.51,58.11,1.07,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,2,146.71,1.45,-73,auto,294.84,291.01,918,13.51,58.11,1.07,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,3,190.63,0.29,-73,auto,294.84,291.01,918,13.51,58.11,1.07,Long-term blockage
6/19/2021 9:23,A/P/2/2,14,15,3,9,0.7,6.31,-78,auto,294.84,291.01,918,13.51,58.11,1.07,Long-term blockage
6/19/2021 9:23,A/P/2/2,13,15,3,9,2.12,7.68,-79.5,auto,294.84,291.01,918,13.51,58.11,1.07,Long-term blockage
6/19/2021 9:23,P/A/2/2,9,12,9,3,266.53,0,-72,auto,294.84,291.01,918,13.51,58.11,1.07,Long-term blockage
6/19/2021 9:23,A/P/2/2,13,15,3,9,2.57,4.03,-79,auto,294.84,291.01,918,13.51,58.11,1.07,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,4,340.29,0.27,-73,auto,294.84,291.01,918,13.51,58.11,1.07,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,2,316.04,0.47,-72.5,auto,294.84,291.01,918,13.51,58.11,1.07,Long-term blockage
6/19/2021 9:23,A/P/2/2,14,15,4,9,2.36,6.47,-78,auto,294.84,291.01,918,13.51,58.11,1.07,Long-term blockage
6/19/2021 9:23,P/A/2/2,9,12,9,3,191.14,1.22,-72,auto,294.84,291.01,918,4.01,15,0.47,Long-term blockage
6/19/2021 9:23,A/P/2/2,15,15,3,9,1.81,14.61,-78,auto,294.84,291.01,918,4.01,15,0.47,Long-term blockage
6/19/2021 9:23,A/P/2/2,13,15,2,9,1.28,8.42,-78.5,auto,229.77,228.91,862,4.01,15,0.47,Long-term blockage
6/19/2021 9:23,P/A/2/2,9,12,9,2,125.95,1.97,-72,auto,229.77,228.91,862,4.01,15,0.47,Long-term blockage
6/19/2021 9:23,P/A/2/2,9,12,9,3,42.96,0,-72,auto,229.77,228.91,862,4.01,15,0.47,Long-term blockage
6/19/2021 9:23,A/P/2/2,13,15,3,8,0.03,26.52,-78.5,auto,229.77,228.91,862,4.01,15,0.47,Long-term blockage
6/19/2021 9:23,A/P/2/2,14,15,3,8,0.37,5.47,-78,auto,229.77,228.91,862,4.01,15,0.47,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,3,181.99,0,-73,auto,229.77,228.91,862,4.01,15,0.47,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,3,265.24,0.86,-73,auto,229.77,228.91,862,4.01,15,0.47,Long-term blockage
6/19/2021 9:23,A/P/2/2,13,15,3,9,2.25,8.67,-79,auto,229.77,228.91,862,4.01,15,0.47,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,3,261.82,1.65,-73,auto,229.77,228.91,862,4.01,15,0.47,Long-term blockage
6/19/2021 9:23,A/P/2/2,13,15,3,9,2.03,4.57,-79,auto,229.77,228.91,862,4.01,15,0.47,Long-term blockage
6/19/2021 9:23,A/P/2/2,15,15,3,9,2.12,6.61,-78,auto,229.77,228.91,862,4.01,15,0.47,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,3,258.4,0.33,-73,auto,229.77,228.91,862,4.01,15,0.47,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,3,276.73,0.36,-72.67,auto,229.77,228.91,862,4.01,15,0.47,Long-term blockage
6/19/2021 9:23,A/P/2/2,14,15,3,9,2.08,3.64,-78.5,auto,229.77,228.91,862,4.01,15,0.47,Long-term blockage
6/19/2021 9:23,A/P/2/2,14,15,3,9,1.71,5.16,-78,auto,224.75,223.74,902,4.01,15,0.47,Long-term blockage
6/19/2021 9:23,P/A/2/2,9,12,8,3,140.37,4.11,-72,auto,224.75,223.74,902,4.01,15,0.47,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,3,350,0,-73,auto,224.75,223.74,902,9.24,63.43,0.43,Long-term blockage
6/19/2021 9:23,A/P/2/2,13,15,3,8,2.54,3.89,-79,auto,224.75,223.74,902,9.24,63.43,0.43,Long-term blockage
6/19/2021 9:23,A/P/2/2,13,15,3,9,2.24,3.42,-79,auto,224.75,223.74,902,9.24,63.43,0.43,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,3,300.32,0.74,-73,auto,224.75,223.74,902,9.24,63.43,0.43,Long-term blockage
6/19/2021 9:23,P/A/2/2,9,12,9,3,394.84,1.62,-72,auto,224.75,223.74,902,9.24,63.43,0.43,Long-term blockage
6/19/2021 9:23,A/P/2/2,14,15,3,9,2.34,4.5,-78.5,auto,224.75,223.74,902,9.24,63.43,0.43,Long-term blockage
6/19/2021 9:23,A/P/2/2,13,15,3,9,3.19,7.99,-79,auto,224.75,223.74,902,9.24,63.43,0.43,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,3,489.36,1.93,-73,auto,224.75,223.74,902,9.24,63.43,0.43,Long-term blockage
6/19/2021 9:23,A/P/2/2,13,15,3,9,2.6,0.41,-79,auto,224.75,223.74,902,9.24,63.43,0.43,Long-term blockage
6/19/2021 9:23,A/P/2/2,14,15,3,9,0.03,1.83,-78,auto,303.04,301.48,817,9.24,63.43,0.43,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,3,265.38,1.47,-73,auto,303.04,301.48,817,9.24,63.43,0.43,Long-term blockage
6/19/2021 9:23,A/P/2/2,14,15,3,9,1.87,3.26,-78.5,auto,303.04,301.48,817,9.24,63.43,0.43,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,8,3,96.69,1.77,-73,auto,303.04,301.48,817,9.24,63.43,0.43,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,8,3,241.6,0.63,-73,auto,303.04,301.48,817,9.24,63.43,0.43,Long-term blockage
6/19/2021 9:23,A/P/2/2,14,15,3,9,1.68,5.42,-78.5,auto,303.04,301.48,817,9.24,63.43,0.43,Long-term blockage
6/19/2021 9:23,A/P/2/2,15,15,3,9,1.83,6.53,-78,auto,303.04,301.48,817,9.24,63.43,0.43,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,8,3,249.79,0.62,-73,auto,303.04,301.48,817,9.24,63.43,0.43,Long-term blockage
6/19/2021 9:23,A/P/2/2,13,15,3,9,1.97,11.22,-79,auto,303.04,301.48,817,9.24,63.43,0.43,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,8,3,278.1,0.61,-73,auto,303.04,301.48,817,9.24,63.43,0.43,Long-term blockage
6/19/2021 9:23,A/P/2/2,15,15,3,9,2.38,1.84,-78.5,auto,303.04,301.48,817,9.1,26.27,0.49,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,3,281.54,0.25,-73,auto,303.04,301.48,817,9.1,26.27,0.49,Long-term blockage
6/19/2021 9:23,A/P/2/2,13,15,3,9,0.22,0,-78.5,auto,218.99,218.04,781,9.1,26.27,0.49,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,2,264.44,0.16,-73,auto,218.99,218.04,781,9.1,26.27,0.49,Long-term blockage
6/19/2021 9:23,A/P/2/2,15,15,3,9,1.58,6.34,-78.5,auto,218.99,218.04,781,9.1,26.27,0.49,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,3,74.03,0.12,-73,auto,218.99,218.04,781,9.1,26.27,0.49,Long-term blockage
6/19/2021 9:23,A/P/2/2,15,15,3,9,1.96,1.44,-78.5,auto,218.99,218.04,781,9.1,26.27,0.49,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,3,317.08,0.19,-72.5,auto,218.99,218.04,781,9.1,26.27,0.49,Long-term blockage
6/19/2021 9:23,A/P/2/2,13,15,3,9,2.26,39.48,-78.5,auto,218.99,218.04,781,9.1,26.27,0.49,Long-term blockage
6/19/2021 9:23,P/A/2/2,9,12,9,3,228.25,5.46,-72,auto,218.99,218.04,781,9.1,26.27,0.49,Long-term blockage
6/19/2021 9:23,A/P/2/2,13,15,3,8,1.76,10.92,-79,auto,218.99,218.04,781,9.1,26.27,0.49,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,3,304.23,0.05,-73,auto,218.99,218.04,781,9.1,26.27,0.49,Long-term blockage
6/19/2021 9:23,A/P/2/2,14,15,3,9,2.17,1.64,-78.5,auto,218.99,218.04,781,9.1,26.27,0.49,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,2,288.31,0.22,-73,auto,239.79,237.14,1183,9.1,26.27,0.49,Long-term blockage
6/19/2021 9:23,A/P/2/2,13,15,3,9,0.66,0.07,-79,auto,239.79,237.14,1183,9.1,26.27,0.49,Long-term blockage
6/19/2021 9:23,A/P/2/2,13,15,3,8,1.44,3.84,-79,auto,239.79,237.14,1183,9.1,26.27,0.49,Long-term blockage
6/19/2021 9:23,P/A/2/2,9,12,9,3,25.33,0.21,-73,auto,239.79,237.14,1183,9.1,26.27,0.49,Long-term blockage
6/19/2021 9:23,A/P/2/2,13,15,2,8,2,5.08,-79,auto,239.79,237.14,1183,9.1,26.27,0.49,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,2,260.62,0.45,-73,auto,239.79,237.14,1183,9.1,26.27,0.49,Long-term blockage
6/19/2021 9:23,A/P/2/2,13,15,3,9,2.15,0,-78.5,auto,239.79,237.14,1183,11.25,65,0.39,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,3,306.62,0.07,-73,auto,239.79,237.14,1183,11.25,65,0.39,Long-term blockage
6/19/2021 9:23,A/P/2/2,13,15,3,9,2.45,4.89,-79,auto,239.79,237.14,1183,11.25,65,0.39,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,3,268.08,1.2,-73,auto,239.79,237.14,1183,11.25,65,0.39,Long-term blockage
6/19/2021 9:23,A/P/2/2,13,15,3,9,2.37,9.82,-78.5,auto,239.79,237.14,1183,11.25,65,0.39,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,3,288.8,3.15,-73,auto,239.79,237.14,1183,11.25,65,0.39,Long-term blockage
6/19/2021 9:23,P/A/2/2,8,12,9,4,456.08,0.17,-73,auto,258.97,257.47,729,11.25,65,0.39,Long-term blockage
6/19/2021 9:23,A/P/2/2,13,15,2,9,1.06,4.37,-78.5,auto,258.97,257.47,729,11.25,65,0.39,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,12,9,3,47.85,0.16,-73,auto,258.97,257.47,729,11.25,65,0.39,Long-term blockage
6/19/2021 9:24,A/P/2/2,13,15,3,9,1.61,4.93,-79,auto,258.97,257.47,729,11.25,65,0.39,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,12,9,3,313.74,0.12,-73,auto,258.97,257.47,729,11.25,65,0.39,Long-term blockage
6/19/2021 9:24,A/P/2/2,14,15,3,9,2.36,2.27,-78.5,auto,258.97,257.47,729,11.25,65,0.39,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,12,9,3,320.16,0,-73,auto,258.97,257.47,729,11.25,65,0.39,Long-term blockage
6/19/2021 9:24,A/P/2/2,14,15,3,9,2.33,5.71,-78,auto,258.97,257.47,729,11.25,65,0.39,Long-term blockage
6/19/2021 9:24,A/P/2/2,14,15,3,9,2.25,4.27,-78.5,auto,258.97,257.47,729,11.25,65,0.39,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,12,9,3,353.36,0.36,-73,auto,258.97,257.47,729,11.25,65,0.39,Long-term blockage
6/19/2021 9:24,A/P/2/2,14,15,3,9,2.59,7.17,-78.5,auto,258.97,257.47,729,11.25,65,0.39,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,12,9,3,305.79,0.17,-73,auto,258.97,257.47,729,11.25,65,0.39,Long-term blockage
6/19/2021 9:24,A/P/2/2,13,15,2,9,1.01,3.39,-78.5,auto,277.82,274.74,861,11.25,65,0.39,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,12,9,2,62.08,0.09,-73,auto,277.82,274.74,861,11.25,65,0.39,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,12,9,3,230.01,0.08,-73,auto,277.82,274.74,861,9.84,44.89,0.4,Long-term blockage
6/19/2021 9:24,A/P/2/2,14,15,3,9,1.27,8.13,-78.25,auto,277.82,274.74,861,9.84,44.89,0.4,Long-term blockage
6/19/2021 9:24,A/P/2/2,15,15,4,9,1.71,7.4,-78,auto,277.82,274.74,861,9.84,44.89,0.4,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,12,9,3,215.38,1.75,-73,auto,277.82,274.74,861,9.84,44.89,0.4,Long-term blockage
6/19/2021 9:24,A/P/2/2,14,15,3,9,2.29,1.14,-78.5,auto,277.82,274.74,861,9.84,44.89,0.4,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,12,9,2,338.51,0.17,-73,auto,277.82,274.74,861,9.84,44.89,0.4,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,12,9,3,355.53,1.45,-73,auto,277.82,274.74,861,9.84,44.89,0.4,Long-term blockage
6/19/2021 9:24,P/A/2/2,9,12,9,3,372.27,0.27,-72,auto,277.82,274.74,861,9.84,44.89,0.4,Long-term blockage
6/19/2021 9:24,A/P/2/2,14,15,3,9,2.52,4.52,-78.5,auto,271.54,270.48,644,9.84,44.89,0.4,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,3,143.23,0.53,-72.5,auto,271.54,270.48,644,9.84,44.89,0.4,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,3,212.76,0.15,-73,auto,271.54,270.48,644,9.84,44.89,0.4,Long-term blockage
6/19/2021 9:24,A/P/2/2,15,15,2,9,1.87,0.37,-78,auto,271.54,270.48,644,9.84,44.89,0.4,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,3,372.66,0,-72.5,auto,271.54,270.48,644,9.84,44.89,0.4,Long-term blockage
6/19/2021 9:24,A/P/2/2,15,15,4,9,0.85,6.74,-78,auto,271.54,270.48,644,9.84,44.89,0.4,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,3,270.19,0.12,-73,auto,271.54,270.48,644,9.84,44.89,0.4,Long-term blockage
6/19/2021 9:24,A/P/2/2,14,15,3,8,2.49,4.41,-78,auto,271.54,270.48,644,9.84,44.89,0.4,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,3,430.28,0.47,-73,auto,271.54,270.48,644,9.84,44.89,0.4,Long-term blockage
6/19/2021 9:24,A/P/2/2,13,15,3,9,2.31,9.43,-78.5,auto,271.54,270.48,644,9.84,44.89,0.4,Long-term blockage
6/19/2021 9:24,A/P/2/2,12,15,2,9,2.39,0,-79.5,auto,271.54,270.48,644,3.22,18.65,0.47,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,3,399.21,0,-73,auto,271.54,270.48,644,3.22,18.65,0.47,Long-term blockage
6/19/2021 9:24,A/P/2/2,13,15,3,8,3.2,3.38,-78.5,auto,298.82,296.56,551,3.22,18.65,0.47,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,3,144.89,1.12,-73,auto,298.82,296.56,551,3.22,18.65,0.47,Long-term blockage
6/19/2021 9:24,A/P/2/2,14,15,3,9,1.5,1.29,-78.5,auto,298.82,296.56,551,3.22,18.65,0.47,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,2,353.86,3.89,-73,auto,298.82,296.56,551,3.22,18.65,0.47,Long-term blockage
6/19/2021 9:24,P/A/2/2,9,11,9,3,415.95,0.78,-72,auto,298.82,296.56,551,3.22,18.65,0.47,Long-term blockage
6/19/2021 9:24,A/P/2/2,13,15,2,9,1.14,0.68,-79.5,auto,298.82,296.56,551,3.22,18.65,0.47,Long-term blockage
6/19/2021 9:24,A/P/2/2,15,15,3,9,3.49,12.14,-78,auto,298.82,296.56,551,3.22,18.65,0.47,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,4,243.89,0,-72.5,auto,298.82,296.56,551,3.22,18.65,0.47,Long-term blockage
6/19/2021 9:24,A/P/2/2,15,15,3,8,2.14,8.07,-78,auto,298.82,296.56,551,3.22,18.65,0.47,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,3,263.87,0.15,-73,auto,298.82,296.56,551,3.22,18.65,0.47,Long-term blockage
6/19/2021 9:24,A/P/2/2,13,15,2,9,2.02,10.37,-78.5,auto,298.82,296.56,551,3.22,18.65,0.47,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,3,221.82,2.39,-73,auto,298.82,296.56,551,3.22,18.65,0.47,Long-term blockage
6/19/2021 9:24,A/P/2/2,14,15,2,9,2.3,9.01,-78,auto,306.82,302.65,842,3.22,18.65,0.47,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,4,179.77,2.27,-73,auto,306.82,302.65,842,3.22,18.65,0.47,Long-term blockage
6/19/2021 9:24,A/P/2/2,13,15,3,9,2.05,0.15,-78.5,auto,306.82,302.65,842,3.22,18.65,0.47,Long-term blockage
